  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
724940 23234 201312261356 ***   0 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   46   40 1023.8 30.24 1023.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312261456 ***   0 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   46   40 1024.1 30.24 1023.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312261556 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   45   39 1024.3 30.25 1023.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312261656 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   40 1024.3 30.25 1023.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312261756 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   51   42 1024.7 30.26 1024.1  51  43  0.00 ***** ***** ***** ** 
724940 23234 201312261800 ***   0 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   42 1024.7 ***** 1021.5  52  43 ***** ***** ***** ***** ** 
724940 23234 201312261856 070   3 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   53   44 1024.3 30.25 1023.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312261956 020   3 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   55   45 1023.4 30.22 1022.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312262056 030   3 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   55   45 1022.6 30.20 1022.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312262156 030   3 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   56   46 1021.7 30.17 1021.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312262256 020   6 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   57   44 1021.6 30.17 1021.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312262356 360   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   62   39 1021.6 30.17 1021.1  62  51  0.00 ***** ***** ***** ** 
724940 23234 201312270000 360   3 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   39 1021.6 ***** 1018.5  62  44 ***** ***** ***** ***** ** 
724940 23234 201312270056 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   39 1021.6 30.17 1021.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312270156 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   58   41 1021.9 30.18 1021.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312270256 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   57   40 1022.2 30.19 1021.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312270356 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   56   39 1022.5 30.20 1022.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312270456 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   53   44 1022.6 30.20 1022.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312270556 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   53   43 1022.8 30.21 1022.4  62  51  0.00 ***** ***** ***** ** 
724940 23234 201312270600 ***   0 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   43 1022.8 ***** 1019.8  62  44 ***** ***** ***** ***** ** 
724940 23234 201312270656 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   40 1022.9 30.21 1022.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312270756 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   40 1023.0 30.21 1022.4  62  43  0.00 ***** ***** ***** ** 
724940 23234 201312270759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  62 *** ***** *****  0.00 ***** ** 
724940 23234 201312270856 340   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   51   43 1023.1 30.22 1022.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312270956 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   45   37 1023.4 30.22 1022.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312271056 170   3 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   45   37 1023.4 30.22 1022.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312271156 ***   0 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   45   38 1023.4 30.22 1022.8  53  44  0.00 ***** ***** ***** ** 
724940 23234 201312271200 ***   0 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   45   38 1023.4 ***** 1020.2  62  44 ***** ***** ***** ***** ** 
724940 23234 201312271256 170   3 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   44   38 1023.1 30.22 1022.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312271356 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   44   38 1022.9 30.21 1022.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312271456 ***   0 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   46   39 1022.9 30.21 1022.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312271556 ***   0 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   46   40 1023.3 30.22 1022.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312271656 ***   0 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   42 1023.7 30.23 1023.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312271756 ***   0 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   43 1023.8 30.24 1023.4  52  43  0.00 ***** ***** ***** ** 
724940 23234 201312271800 ***   0 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   52   43 1023.8 ***** 1020.8  53  43 ***** ***** ***** ***** ** 
724940 23234 201312271856 010   3 *** 250 *** * * *  8.0 ** ** ** ** ** ** ** ** *   53   44 1023.6 30.23 1023.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312271956 360   3 *** 250 *** * * *  8.0 ** ** ** ** ** ** ** ** *   54   44 1022.8 30.21 1022.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312272056 030   3 *** 250 *** * * *  8.0 ** ** ** ** ** ** ** ** *   54   45 1022.0 30.18 1021.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312272156 020   5 *** 250 *** * * *  8.0 ** ** ** ** ** ** ** ** *   54   44 1021.3 30.16 1020.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312272256 ***   0 *** 180 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   38 1021.2 30.16 1020.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312272356 ***   0 *** 180 *** * * *  9.1 ** ** ** ** ** ** ** ** *   56   40 1020.5 30.14 1020.1  57  52  0.00 ***** ***** ***** ** 
724940 23234 201312280000 ***   0 *** *** OVC * * *  8.8 ** ** ** ** ** ** ** ** *   56   40 1020.5 ***** 1017.5  57  44 ***** ***** ***** ***** ** 
724940 23234 201312280056 340   7 *** 180 *** * * *  9.1 ** ** ** ** ** ** ** ** *   55   42 1020.7 30.14 1020.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312280156 160   3 *** 180 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   42 1020.8 30.15 1020.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312280256 110   5 *** 180 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   43 1021.4 30.16 1020.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312280356 140   7 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   41 1021.1 30.15 1020.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312280456 150   5 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   38 1020.9 30.15 1020.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312280556 ***   0 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   39 1020.8 30.15 1020.4  56  50  0.00 ***** ***** ***** ** 
724940 23234 201312280600 ***   0 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   52   39 1020.8 ***** 1017.8  56  44 ***** ***** ***** ***** ** 
724940 23234 201312280656 ***   0 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   50   41 1020.4 30.13 1019.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312280756 360   6 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   52   44 1020.3 30.13 1019.7  57  43  0.00 ***** ***** ***** ** 
724940 23234 201312280759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  57 *** ***** *****  0.00 ***** ** 
724940 23234 201312280856 ***   0 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   48   42 1020.0 30.12 1019.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312280956 ***   0 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   44   38 1020.2 30.13 1019.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312281056 200   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   45   38 1020.2 30.13 1019.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312281156 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   43   36 1020.2 30.13 1019.7  52  42  0.00 ***** ***** ***** ** 
724940 23234 201312281200 ***   0 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   43   36 1020.2 ***** 1017.1  57  42 ***** ***** ***** ***** ** 
724940 23234 201312281256 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   41   35 1020.0 30.12 1019.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312281356 200   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   40   35 1019.7 30.11 1019.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312281456 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   47   41 1020.2 30.13 1019.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312281556 180   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   44   40 1020.5 30.14 1020.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312281656 ***   0 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   48   42 1021.2 30.16 1020.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312281756 010   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   51   42 1021.2 30.16 1020.7  51  40  0.00 ***** ***** ***** ** 
724940 23234 201312281800 010   3 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   42 1021.2 ***** 1018.1  52  40 ***** ***** ***** ***** ** 
724940 23234 201312281856 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   42 1020.4 30.13 1019.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312281956 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   53   43 1019.3 30.10 1018.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312282056 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   44 1018.1 30.07 1017.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312282156 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   57   43 1017.7 30.06 1017.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312282256 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   57   45 1017.5 30.05 1017.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312282356 290   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   62   35 1017.3 30.04 1016.7  63  51  0.00 ***** ***** ***** ** 
724940 23234 201312290000 290   8 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   35 1017.3 ***** 1014.1  63  42 ***** ***** ***** ***** ** 
724940 23234 201312290056 290   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   60   30 1017.1 30.04 1016.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312290156 270   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   56   29 1017.1 30.04 1016.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312290256 330   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   38 1017.5 30.05 1017.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312290356 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   53   40 1018.2 30.07 1017.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312290456 250   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   53   38 1018.4 30.08 1018.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312290556 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   34 1018.7 30.08 1018.0  62  50  0.00 ***** ***** ***** ** 
724940 23234 201312290600 ***   0 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   34 1018.7 ***** 1015.4  62  42 ***** ***** ***** ***** ** 
724940 23234 201312290656 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   37 1019.0 30.09 1018.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312290756 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   49   40 1019.1 30.09 1018.4  63  40  0.00 ***** ***** ***** ** 
724940 23234 201312290759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  63 *** ***** *****  0.00 ***** ** 
724940 23234 201312290856 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   36 1019.1 30.10 1018.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312290956 220   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   44   34 1019.3 30.10 1018.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312291056 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   46   33 1019.4 30.11 1019.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312291156 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   44   33 1019.2 30.10 1018.7  53  42  0.00 ***** ***** ***** ** 
724940 23234 201312291200 ***   0 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   44   33 1019.2 ***** 1016.1  63  42 ***** ***** ***** ***** ** 
724940 23234 201312291256 100   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   31 1019.3 30.10 1018.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312291356 140   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   51   27 1019.3 30.10 1018.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312291456 130  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   28 1019.6 30.11 1019.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312291556 120   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   24 1020.3 30.13 1019.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312291656 110   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   57   27 1021.3 30.16 1020.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312291756 110   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   60   24 1021.7 30.17 1021.1  60  42  0.00 ***** ***** ***** ** 
724940 23234 201312291800 110   9 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   60   24 1021.7 ***** 1018.5  60  42 ***** ***** ***** ***** ** 
724940 23234 201312291856 ***   0 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   60   35 1021.7 30.17 1021.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312291956 ***   0 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   28 1021.2 30.16 1020.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312292056 ***   0 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   22 1019.9 30.12 1019.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312292156 ***   0 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   67   17 1019.3 30.10 1018.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312292256 ***   0 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   66   21 1019.3 30.10 1018.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312292356 ***   0 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   66   16 1019.1 30.10 1018.7  68  58  0.00 ***** ***** ***** ** 
724940 23234 201312300000 ***   0 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   66   16 1019.1 ***** 1016.1  68  42 ***** ***** ***** ***** ** 
724940 23234 201312300056 ***   0 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   60   30 1019.6 30.11 1019.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312300156 060   3 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   37 1020.1 30.13 1019.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312300256 ***   0 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   32 1020.1 30.13 1019.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312300356 150   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   57   29 1020.6 30.14 1020.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312300456 150   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   33 1021.0 30.15 1020.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312300556 150   5 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   33 1021.3 30.16 1020.7  66  42  0.00 ***** ***** ***** ** 
724940 23234 201312300656 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   36 1021.7 30.17 1021.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312300756 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   49   36 1021.9 30.18 1021.4  68  42  0.00 ***** ***** ***** ** 
724940 23234 201312300759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  68 *** ***** *****  0.00 ***** ** 
724940 23234 201312300856 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   46   34 1022.2 30.19 1021.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312300956 190   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   46   35 1022.0 30.18 1021.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312301056 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   46   33 1022.4 30.19 1021.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312301156 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   43   33 1022.6 30.20 1022.1  54  43  0.00 ***** ***** ***** ** 
724940 23234 201312301200 ***   0 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   43   33 1022.6 ***** 1019.5  68  43 ***** ***** ***** ***** ** 
724940 23234 201312301256 190   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   42   33 1022.4 30.19 1021.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312301356 190   5 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   44   37 1022.6 30.20 1022.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312301456 ***   0 *** 722 *** * * *  9.1 ** ** ** ** ** ** ** ** *   44   37 1023.2 30.22 1022.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312301556 ***   0 *** 722 *** * * *  9.1 ** ** ** ** ** ** ** ** *   45   37 1023.8 30.23 1023.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312301656 ***   0 *** 722 *** * * *  9.1 ** ** ** ** ** ** ** ** *   50   40 1024.2 30.25 1023.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312301756 ***   0 *** 250 *** * * *  9.1 ** ** ** ** ** ** ** ** *   52   41 1024.7 30.26 1024.1  53  42  0.00 ***** ***** ***** ** 
724940 23234 201312301800 ***   0 *** *** BKN * * *  8.8 ** ** ** ** ** ** ** ** *   52   41 1024.7 ***** 1021.5  54  42 ***** ***** ***** ***** ** 
724940 23234 201312301856 060   5 *** 250 *** * * *  9.1 ** ** ** ** ** ** ** ** *   53   43 1024.5 30.26 1024.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312301956 070   3 *** 250 *** * * *  9.1 ** ** ** ** ** ** ** ** *   54   41 1023.8 30.23 1023.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312302056 010   3 *** 250 *** * * *  9.1 ** ** ** ** ** ** ** ** *   55   42 1023.0 30.21 1022.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312302156 020   7 *** 250 *** * * *  9.1 ** ** ** ** ** ** ** ** *   54   45 1022.7 30.20 1022.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312302256 010   5 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   45 1022.8 30.20 1022.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312302356 ***   0 *** 250 *** * * *  9.1 ** ** ** ** ** ** ** ** *   57   42 1022.8 30.21 1022.4  57  52  0.00 ***** ***** ***** ** 
724940 23234 201312310000 ***   0 *** *** BKN * * *  8.8 ** ** ** ** ** ** ** ** *   57   42 1022.8 ***** 1019.8  57  43 ***** ***** ***** ***** ** 
724940 23234 201312310056 ***   0 *** 200 *** * * *  9.1 ** ** ** ** ** ** ** ** *   58   35 1023.2 30.22 1022.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312310156 290   6 *** 722 *** * * *  9.1 ** ** ** ** ** ** ** ** *   55   42 1023.0 30.21 1022.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312310256 290   7 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   46 1023.5 30.23 1023.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312310356 310   5 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   46 1023.9 30.24 1023.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312310456 290  11 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   46 1024.3 30.25 1023.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312310556 300   7 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   45 1024.3 30.25 1023.8  59  50  0.00 ***** ***** ***** ** 
724940 23234 201312310600 300   7 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   50   45 1024.3 ***** 1021.2  59  43 ***** ***** ***** ***** ** 
724940 23234 201312310656 280   7 *** 722 *** * * *  9.1 ** ** ** ** ** ** ** ** *   49   44 1024.4 30.25 1023.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312310756 ***   0 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   46   39 1024.1 30.24 1023.4  59  42  0.00 ***** ***** ***** ** 
724940 23234 201312310759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  59 *** ***** *****  0.00 ***** ** 
724940 23234 201312310856 ***   0 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   47   38 1023.8 30.24 1023.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312310956 290   6 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   44   35 1023.8 30.24 1023.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312311056 220   3 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   42   35 1023.8 30.24 1023.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201312311146 230   5 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   41   36 ****** 30.24 1023.4 *** *** ***** ***** ***** ***** ** 
724940 23234 201312311156 240   5 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   41   35 1024.0 30.24 1023.4  51  41  0.00 ***** ***** ***** ** 
724940 23234 201312311200 240   5 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   41   35 1024.0 ***** 1020.8  59  41 ***** ***** ***** ***** ** 
724940 23234 201312311203 ***   0 ***   5 *** * * * 10.0 ** ** ** ** ** ** ** ** *   43   36 ****** 30.24 1023.4 *** *** ***** ***** ***** ***** ** 
